Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-17 01:22:09] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 01:26:29] [iter 66] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=321.1667 A, PF=0.9678, V_out=1.0090 pu, I_out=321.1667 A, V_DT=1.0106 pu, P=59.7531 MW, Q=15.5415 MVar
[2026-05-17 01:26:29] [iter 66] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=468.5333 A, PF=0.9070, V_out=1.0090 pu, I_out=468.5333 A, V_DT=1.0072 pu, P=81.6944 MW, Q=37.9317 MVar
[2026-05-17 01:26:29] [iter 66] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=477.7667 A, PF=0.8682, V_out=1.0080 pu, I_out=477.7667 A, V_DT=1.0100 pu, P=79.6617 MW, Q=45.5301 MVar
[2026-05-17 01:26:29] [iter 66] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=474.0667 A, PF=0.9663, V_out=1.0050 pu, I_out=474.0667 A, V_DT=1.0082 pu, P=87.7144 MW, Q=23.3668 MVar


[2026-05-17 01:26:33] [iter 67] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=753.2333 A, PF=0.9673, V_out=1.0200 pu, I_out=753.2333 A, V_DT=1.0200 pu, P=141.5938 MW, Q=37.1272 MVar
[2026-05-17 01:26:33] [iter 67] [Bus 2] P/Q/CMD -> V_in=1.0120 pu, I_in=352.1000 A, PF=0.9237, V_out=1.0120 pu, I_out=352.1000 A, V_DT=1.0106 pu, P=62.7091 MW, Q=26.0094 MVar
[2026-05-17 01:26:33] [iter 67] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=362.0000 A, PF=0.9178, V_out=1.0050 pu, I_out=362.0000 A, V_DT=1.0072 pu, P=63.6174 MW, Q=27.5211 MVar
[2026-05-17 01:26:33] [iter 67] [Bus 4] P/Q/CMD -> V_in=1.0180 pu, I_in=467.9333 A, PF=0.8831, V_out=1.0180 pu, I_out=467.9333 A, V_DT=1.0100 pu, P=80.1484 MW, Q=42.5823 MVar
[2026-05-17 01:26:33] [iter 67] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=460.5000 A, PF=0.9615, V_out=1.0060 pu, I_out=460.5000 A, V_DT=1.0082 pu, P=84.8653 MW, Q=24.2552 MVar


[2026-05-17 01:26:37] [iter 68] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=810.5667 A, PF=0.9739, V_out=1.0200 pu, I_out=810.5667 A, V_DT=1.0200 pu, P=153.4110 MW, Q=35.7540 MVar
[2026-05-17 01:26:37] [iter 68] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=345.7667 A, PF=0.9464, V_out=1.0090 pu, I_out=345.7667 A, V_DT=1.0107 pu, P=62.9075 MW, Q=21.4697 MVar
[2026-05-17 01:26:37] [iter 68] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=451.3000 A, PF=0.9218, V_out=1.0070 pu, I_out=451.3000 A, V_DT=1.0081 pu, P=79.8151 MW, Q=33.5665 MVar
[2026-05-17 01:26:37] [iter 68] [Bus 4] P/Q/CMD -> V_in=1.0040 pu, I_in=486.3000 A, PF=0.8526, V_out=1.0040 pu, I_out=486.3000 A, V_DT=1.0100 pu, P=79.3116 MW, Q=48.6106 MVar
[2026-05-17 01:26:37] [iter 68] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=484.1667 A, PF=0.9585, V_out=1.0070 pu, I_out=484.1667 A, V_DT=1.0082 pu, P=89.0368 MW, Q=26.4828 MVar


[2026-05-17 01:26:41] [iter 69] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=821.1667 A, PF=0.9742, V_out=1.0160 pu, I_out=821.1667 A, V_DT=1.0200 pu, P=154.8554 MW, Q=35.8743 MVar
[2026-05-17 01:26:41] [iter 69] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=344.0000 A, PF=0.9721, V_out=1.0080 pu, I_out=344.0000 A, V_DT=1.0104 pu, P=64.2219 MW, Q=15.4967 MVar
[2026-05-17 01:26:41] [iter 69] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=488.9000 A, PF=0.8953, V_out=1.0090 pu, I_out=488.9000 A, V_DT=1.0073 pu, P=84.1459 MW, Q=41.8675 MVar
[2026-05-17 01:26:41] [iter 69] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=478.9667 A, PF=0.8677, V_out=1.0110 pu, I_out=478.9667 A, V_DT=1.0100 pu, P=80.0533 MW, Q=45.8610 MVar
[2026-05-17 01:26:41] [iter 69] [Bus 5] P/Q/CMD -> V_in=1.0030 pu, I_in=460.3667 A, PF=0.9706, V_out=1.0030 pu, I_out=460.3667 A, V_DT=1.0080 pu, P=85.3883 MW, Q=21.1754 MVar


[2026-05-17 01:26:45] [iter 70] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=876.7333 A, PF=0.9782, V_out=1.0210 pu, I_out=876.7333 A, V_DT=1.0200 pu, P=166.8300 MW, Q=35.4168 MVar
[2026-05-17 01:26:45] [iter 70] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=387.9667 A, PF=0.9268, V_out=1.0090 pu, I_out=387.9667 A, V_DT=1.0103 pu, P=69.1234 MW, Q=28.0100 MVar
[2026-05-17 01:26:45] [iter 70] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=465.9667 A, PF=0.9476, V_out=1.0040 pu, I_out=465.9667 A, V_DT=1.0068 pu, P=84.4631 MW, Q=28.4746 MVar
[2026-05-17 01:26:45] [iter 70] [Bus 4] P/Q/CMD -> V_in=1.0150 pu, I_in=494.8667 A, PF=0.8387, V_out=1.0150 pu, I_out=494.8667 A, V_DT=1.0100 pu, P=80.2628 MW, Q=52.1171 MVar
[2026-05-17 01:26:45] [iter 70] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=497.8333 A, PF=0.9590, V_out=1.0080 pu, I_out=497.8333 A, V_DT=1.0083 pu, P=91.6888 MW, Q=27.0961 MVar


[2026-05-17 01:26:49] [iter 71] [Bus 1] P/Q/CMD -> V_in=1.0240 pu, I_in=737.3000 A, PF=0.9634, V_out=1.0240 pu, I_out=737.3000 A, V_DT=1.0200 pu, P=138.5811 MW, Q=38.5605 MVar
[2026-05-17 01:26:49] [iter 71] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=321.2000 A, PF=0.9020, V_out=1.0130 pu, I_out=321.2000 A, V_DT=1.0099 pu, P=55.9171 MW, Q=26.7643 MVar
[2026-05-17 01:26:49] [iter 71] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=379.9667 A, PF=0.9228, V_out=1.0070 pu, I_out=379.9667 A, V_DT=1.0071 pu, P=67.2722 MW, Q=28.0869 MVar
[2026-05-17 01:26:49] [iter 71] [Bus 4] P/Q/CMD -> V_in=1.0040 pu, I_in=489.8333 A, PF=0.8524, V_out=1.0040 pu, I_out=489.8333 A, V_DT=1.0100 pu, P=79.8691 MW, Q=48.9943 MVar
[2026-05-17 01:26:49] [iter 71] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=508.3333 A, PF=0.9529, V_out=1.0100 pu, I_out=508.3333 A, V_DT=1.0080 pu, P=93.2117 MW, Q=29.6670 MVar


[2026-05-17 01:26:53] [iter 72] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=736.0000 A, PF=0.9736, V_out=1.0220 pu, I_out=736.0000 A, V_DT=1.0200 pu, P=139.5284 MW, Q=32.7125 MVar
[2026-05-17 01:26:53] [iter 72] [Bus 2] P/Q/CMD -> V_in=1.0120 pu, I_in=341.5000 A, PF=0.9504, V_out=1.0120 pu, I_out=341.5000 A, V_DT=1.0108 pu, P=62.5793 MW, Q=20.4799 MVar
[2026-05-17 01:26:53] [iter 72] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=363.1000 A, PF=0.9427, V_out=1.0040 pu, I_out=363.1000 A, V_DT=1.0080 pu, P=65.4767 MW, Q=23.1736 MVar
[2026-05-17 01:26:53] [iter 72] [Bus 4] P/Q/CMD -> V_in=1.0140 pu, I_in=464.1333 A, PF=0.8941, V_out=1.0140 pu, I_out=464.1333 A, V_DT=1.0100 pu, P=80.1715 MW, Q=40.1591 MVar
[2026-05-17 01:26:53] [iter 72] [Bus 5] P/Q/CMD -> V_in=1.0040 pu, I_in=485.9000 A, PF=0.9598, V_out=1.0040 pu, I_out=485.9000 A, V_DT=1.0079 pu, P=89.2102 MW, Q=26.0887 MVar


[2026-05-17 01:26:57] [iter 73] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=849.1333 A, PF=0.9683, V_out=1.0160 pu, I_out=849.1333 A, V_DT=1.0200 pu, P=159.1596 MW, Q=41.0580 MVar
[2026-05-17 01:26:57] [iter 73] [Bus 2] P/Q/CMD -> V_in=1.0150 pu, I_in=402.9333 A, PF=0.9004, V_out=1.0150 pu, I_out=402.9333 A, V_DT=1.0108 pu, P=70.1598 MW, Q=33.9004 MVar
[2026-05-17 01:26:57] [iter 73] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=456.4667 A, PF=0.9493, V_out=1.0070 pu, I_out=456.4667 A, V_DT=1.0080 pu, P=83.1372 MW, Q=27.5318 MVar
[2026-05-17 01:26:57] [iter 73] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=478.3000 A, PF=0.8673, V_out=1.0080 pu, I_out=478.3000 A, V_DT=1.0100 pu, P=79.6679 MW, Q=45.7253 MVar
[2026-05-17 01:26:57] [iter 73] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=464.1333 A, PF=0.9670, V_out=1.0090 pu, I_out=464.1333 A, V_DT=1.0079 pu, P=86.2807 MW, Q=22.7325 MVar


[2026-05-17 01:27:01] [iter 74] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=737.6667 A, PF=0.9704, V_out=1.0160 pu, I_out=737.6667 A, V_DT=1.0200 pu, P=138.5664 MW, Q=34.4850 MVar
[2026-05-17 01:27:01] [iter 74] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=294.2000 A, PF=0.9766, V_out=1.0110 pu, I_out=294.2000 A, V_DT=1.0096 pu, P=55.3431 MW, Q=12.1875 MVar
[2026-05-17 01:27:01] [iter 74] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=444.5667 A, PF=0.8845, V_out=1.0040 pu, I_out=444.5667 A, V_DT=1.0069 pu, P=75.2180 MW, Q=39.6746 MVar
[2026-05-17 01:27:01] [iter 74] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=456.4000 A, PF=0.9122, V_out=1.0080 pu, I_out=456.4000 A, V_DT=1.0100 pu, P=79.9557 MW, Q=35.9148 MVar
[2026-05-17 01:27:01] [iter 74] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=462.7000 A, PF=0.9839, V_out=1.0070 pu, I_out=462.7000 A, V_DT=1.0082 pu, P=87.3440 MW, Q=15.8655 MVar


[2026-05-17 01:27:05] [iter 75] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=815.5000 A, PF=0.9863, V_out=1.0180 pu, I_out=815.5000 A, V_DT=1.0200 pu, P=156.0034 MW, Q=26.0920 MVar
[2026-05-17 01:27:05] [iter 75] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=294.2000 A, PF=0.9766, V_out=1.0110 pu, I_out=294.2000 A, V_DT=1.0111 pu, P=55.3431 MW, Q=12.1875 MVar
[2026-05-17 01:27:05] [iter 75] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=444.5667 A, PF=0.8845, V_out=1.0040 pu, I_out=444.5667 A, V_DT=1.0076 pu, P=75.2180 MW, Q=39.6746 MVar
[2026-05-17 01:27:05] [iter 75] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=456.4000 A, PF=0.9122, V_out=1.0080 pu, I_out=456.4000 A, V_DT=1.0100 pu, P=79.9557 MW, Q=35.9148 MVar
[2026-05-17 01:27:05] [iter 75] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=462.7000 A, PF=0.9839, V_out=1.0070 pu, I_out=462.7000 A, V_DT=1.0084 pu, P=87.3440 MW, Q=15.8655 MVar


[2026-05-17 01:27:09] [iter 76] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=815.5000 A, PF=0.9863, V_out=1.0180 pu, I_out=815.5000 A, V_DT=1.0200 pu, P=156.0034 MW, Q=26.0920 MVar
[2026-05-17 01:27:09] [iter 76] [Bus 2] P/Q/CMD -> V_in=1.0150 pu, I_in=342.3333 A, PF=0.9641, V_out=1.0150 pu, I_out=342.3333 A, V_DT=1.0111 pu, P=63.8250 MW, Q=17.5791 MVar
[2026-05-17 01:27:09] [iter 76] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=428.7000 A, PF=0.9689, V_out=1.0100 pu, I_out=428.7000 A, V_DT=1.0076 pu, P=79.9295 MW, Q=20.4136 MVar
[2026-05-17 01:27:09] [iter 76] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=443.9333 A, PF=0.9388, V_out=1.0100 pu, I_out=443.9333 A, V_DT=1.0100 pu, P=80.1984 MW, Q=29.4262 MVar
[2026-05-17 01:27:09] [iter 76] [Bus 5] P/Q/CMD -> V_in=1.0120 pu, I_in=499.2333 A, PF=0.9719, V_out=1.0120 pu, I_out=499.2333 A, V_DT=1.0084 pu, P=93.5533 MW, Q=22.6586 MVar


[2026-05-17 01:27:13] [iter 77] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=846.0667 A, PF=0.9735, V_out=1.0190 pu, I_out=846.0667 A, V_DT=1.0200 pu, P=159.9072 MW, Q=37.5642 MVar
[2026-05-17 01:27:13] [iter 77] [Bus 2] P/Q/CMD -> V_in=1.0050 pu, I_in=416.6000 A, PF=0.9595, V_out=1.0050 pu, I_out=416.6000 A, V_DT=1.0112 pu, P=76.5391 MW, Q=22.4718 MVar
[2026-05-17 01:27:13] [iter 77] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=428.9000 A, PF=0.9033, V_out=1.0040 pu, I_out=428.9000 A, V_DT=1.0085 pu, P=74.1097 MW, Q=35.1973 MVar
[2026-05-17 01:27:13] [iter 77] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=469.8333 A, PF=0.8793, V_out=1.0060 pu, I_out=469.8333 A, V_DT=1.0100 pu, P=79.1830 MW, Q=42.8891 MVar
[2026-05-17 01:27:13] [iter 77] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=467.1333 A, PF=0.9755, V_out=1.0080 pu, I_out=467.1333 A, V_DT=1.0081 pu, P=87.5149 MW, Q=19.7368 MVar


[2026-05-17 01:27:17] [iter 78] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=846.1000 A, PF=0.9682, V_out=1.0180 pu, I_out=846.1000 A, V_DT=1.0200 pu, P=158.8868 MW, Q=41.0555 MVar
[2026-05-17 01:27:17] [iter 78] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=401.9000 A, PF=0.9417, V_out=1.0090 pu, I_out=401.9000 A, V_DT=1.0100 pu, P=72.7570 MW, Q=25.9949 MVar
[2026-05-17 01:27:17] [iter 78] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=451.8000 A, PF=0.9047, V_out=1.0080 pu, I_out=451.8000 A, V_DT=1.0070 pu, P=78.4991 MW, Q=36.9675 MVar
[2026-05-17 01:27:17] [iter 78] [Bus 4] P/Q/CMD -> V_in=1.0070 pu, I_in=490.3000 A, PF=0.8479, V_out=1.0070 pu, I_out=490.3000 A, V_DT=1.0100 pu, P=79.7608 MW, Q=49.8711 MVar
[2026-05-17 01:27:17] [iter 78] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=464.2000 A, PF=0.9614, V_out=1.0100 pu, I_out=464.2000 A, V_DT=1.0083 pu, P=85.8784 MW, Q=24.5786 MVar


[2026-05-17 01:27:21] [iter 79] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=764.8667 A, PF=0.9599, V_out=1.0200 pu, I_out=764.8667 A, V_DT=1.0200 pu, P=142.6807 MW, Q=41.6705 MVar
[2026-05-17 01:27:21] [iter 79] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=328.9000 A, PF=0.9256, V_out=1.0100 pu, I_out=328.9000 A, V_DT=1.0097 pu, P=58.5817 MW, Q=23.9557 MVar
[2026-05-17 01:27:21] [iter 79] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=448.5667 A, PF=0.8925, V_out=1.0040 pu, I_out=448.5667 A, V_DT=1.0067 pu, P=76.5812 MW, Q=38.7022 MVar
[2026-05-17 01:27:21] [iter 79] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=470.1667 A, PF=0.8842, V_out=1.0080 pu, I_out=470.1667 A, V_DT=1.0100 pu, P=79.8392 MW, Q=42.1778 MVar
[2026-05-17 01:27:21] [iter 79] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=466.3667 A, PF=0.9778, V_out=1.0080 pu, I_out=466.3667 A, V_DT=1.0081 pu, P=87.5773 MW, Q=18.7676 MVar


[2026-05-17 01:27:25] [iter 80] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=818.2333 A, PF=0.9642, V_out=1.0160 pu, I_out=818.2333 A, V_DT=1.0200 pu, P=152.7184 MW, Q=42.0009 MVar
[2026-05-17 01:27:25] [iter 80] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=410.0000 A, PF=0.9051, V_out=1.0110 pu, I_out=410.0000 A, V_DT=1.0102 pu, P=71.4801 MW, Q=33.5800 MVar
[2026-05-17 01:27:25] [iter 80] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=409.1667 A, PF=0.9288, V_out=1.0080 pu, I_out=409.1667 A, V_DT=1.0070 pu, P=72.9855 MW, Q=29.1204 MVar
[2026-05-17 01:27:25] [iter 80] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=489.8667 A, PF=0.8493, V_out=1.0100 pu, I_out=489.8667 A, V_DT=1.0100 pu, P=80.0597 MW, Q=49.7637 MVar
[2026-05-17 01:27:25] [iter 80] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=484.9667 A, PF=0.9583, V_out=1.0100 pu, I_out=484.9667 A, V_DT=1.0081 pu, P=89.4310 MW, Q=26.6682 MVar


[2026-05-17 01:27:29] [iter 81] [Bus 1] P/Q/CMD -> V_in=1.0240 pu, I_in=808.2000 A, PF=0.9848, V_out=1.0240 pu, I_out=808.2000 A, V_DT=1.0200 pu, P=155.2817 MW, Q=27.3875 MVar
[2026-05-17 01:27:29] [iter 81] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=329.0000 A, PF=0.9724, V_out=1.0090 pu, I_out=329.0000 A, V_DT=1.0102 pu, P=61.5014 MW, Q=14.7568 MVar
[2026-05-17 01:27:29] [iter 81] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=427.6000 A, PF=0.9426, V_out=1.0100 pu, I_out=427.6000 A, V_DT=1.0070 pu, P=77.5604 MW, Q=27.4764 MVar
[2026-05-17 01:27:29] [iter 81] [Bus 4] P/Q/CMD -> V_in=1.0120 pu, I_in=461.5667 A, PF=0.9070, V_out=1.0120 pu, I_out=461.5667 A, V_DT=1.0100 pu, P=80.7190 MW, Q=37.4787 MVar
[2026-05-17 01:27:29] [iter 81] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=496.3000 A, PF=0.9806, V_out=1.0070 pu, I_out=496.3000 A, V_DT=1.0083 pu, P=93.3725 MW, Q=18.6649 MVar


[2026-05-17 01:27:33] [iter 82] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=777.4667 A, PF=0.9696, V_out=1.0180 pu, I_out=777.4667 A, V_DT=1.0200 pu, P=146.2095 MW, Q=36.8985 MVar
[2026-05-17 01:27:33] [iter 82] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=355.1667 A, PF=0.9005, V_out=1.0090 pu, I_out=355.1667 A, V_DT=1.0112 pu, P=61.4838 MW, Q=29.6908 MVar
[2026-05-17 01:27:33] [iter 82] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=387.6667 A, PF=0.9478, V_out=1.0080 pu, I_out=387.6667 A, V_DT=1.0082 pu, P=70.5649 MW, Q=23.7399 MVar
[2026-05-17 01:27:33] [iter 82] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=452.9000 A, PF=0.9207, V_out=1.0090 pu, I_out=452.9000 A, V_DT=1.0100 pu, P=80.1613 MW, Q=33.9792 MVar
[2026-05-17 01:27:33] [iter 82] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=492.4667 A, PF=0.9881, V_out=1.0090 pu, I_out=492.4667 A, V_DT=1.0082 pu, P=93.5454 MW, Q=14.5618 MVar


[2026-05-17 01:27:37] [iter 83] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=776.8667 A, PF=0.9759, V_out=1.0210 pu, I_out=776.8667 A, V_DT=1.0200 pu, P=147.4792 MW, Q=32.9774 MVar
[2026-05-17 01:27:37] [iter 83] [Bus 2] P/Q/CMD -> V_in=1.0070 pu, I_in=340.6333 A, PF=0.9598, V_out=1.0070 pu, I_out=340.6333 A, V_DT=1.0105 pu, P=62.7264 MW, Q=18.3438 MVar
[2026-05-17 01:27:37] [iter 83] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=424.2667 A, PF=0.9343, V_out=1.0090 pu, I_out=424.2667 A, V_DT=1.0080 pu, P=76.2026 MW, Q=29.0756 MVar
[2026-05-17 01:27:37] [iter 83] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=473.1333 A, PF=0.8796, V_out=1.0130 pu, I_out=473.1333 A, V_DT=1.0100 pu, P=80.3214 MW, Q=43.4402 MVar
[2026-05-17 01:27:37] [iter 83] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=492.4667 A, PF=0.9881, V_out=1.0090 pu, I_out=492.4667 A, V_DT=1.0084 pu, P=93.5454 MW, Q=14.5618 MVar


[2026-05-17 01:27:41] [iter 84] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=776.8667 A, PF=0.9759, V_out=1.0210 pu, I_out=776.8667 A, V_DT=1.0200 pu, P=147.4792 MW, Q=32.9774 MVar
[2026-05-17 01:27:41] [iter 84] [Bus 2] P/Q/CMD -> V_in=1.0070 pu, I_in=340.6333 A, PF=0.9598, V_out=1.0070 pu, I_out=340.6333 A, V_DT=1.0109 pu, P=62.7264 MW, Q=18.3438 MVar
[2026-05-17 01:27:41] [iter 84] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=424.2667 A, PF=0.9343, V_out=1.0090 pu, I_out=424.2667 A, V_DT=1.0079 pu, P=76.2026 MW, Q=29.0756 MVar
[2026-05-17 01:27:41] [iter 84] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=473.1333 A, PF=0.8796, V_out=1.0130 pu, I_out=473.1333 A, V_DT=1.0100 pu, P=80.3214 MW, Q=43.4402 MVar
[2026-05-17 01:27:41] [iter 84] [Bus 5] P/Q/CMD -> V_in=1.0030 pu, I_in=475.9667 A, PF=0.9588, V_out=1.0030 pu, I_out=475.9667 A, V_DT=1.0084 pu, P=87.2085 MW, Q=25.8389 MVar


[2026-05-17 01:27:45] [iter 85] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=766.8333 A, PF=0.9638, V_out=1.0210 pu, I_out=766.8333 A, V_DT=1.0200 pu, P=143.7696 MW, Q=39.7725 MVar
[2026-05-17 01:27:45] [iter 85] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=362.8667 A, PF=0.9023, V_out=1.0100 pu, I_out=362.8667 A, V_DT=1.0109 pu, P=63.0047 MW, Q=30.1029 MVar
[2026-05-17 01:27:45] [iter 85] [Bus 3] P/Q/CMD -> V_in=1.0010 pu, I_in=466.4333 A, PF=0.8824, V_out=1.0010 pu, I_out=466.4333 A, V_DT=1.0079 pu, P=78.4951 MW, Q=41.8540 MVar
[2026-05-17 01:27:45] [iter 85] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=490.8667 A, PF=0.8462, V_out=1.0100 pu, I_out=490.8667 A, V_DT=1.0100 pu, P=79.9303 MW, Q=50.3333 MVar
[2026-05-17 01:27:45] [iter 85] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=476.1667 A, PF=0.9726, V_out=1.0090 pu, I_out=476.1667 A, V_DT=1.0081 pu, P=89.0303 MW, Q=21.2813 MVar


[2026-05-17 01:27:49] [iter 86] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=648.8333 A, PF=0.9608, V_out=1.0220 pu, I_out=648.8333 A, V_DT=1.0200 pu, P=121.3865 MW, Q=35.0265 MVar
[2026-05-17 01:27:49] [iter 86] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=273.8333 A, PF=0.9514, V_out=1.0110 pu, I_out=273.8333 A, V_DT=1.0109 pu, P=50.1827 MW, Q=16.2436 MVar
[2026-05-17 01:27:49] [iter 86] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=362.7333 A, PF=0.9216, V_out=1.0070 pu, I_out=362.7333 A, V_DT=1.0079 pu, P=64.1376 MW, Q=27.0122 MVar
[2026-05-17 01:27:49] [iter 86] [Bus 4] P/Q/CMD -> V_in=1.0140 pu, I_in=450.6667 A, PF=0.9213, V_out=1.0140 pu, I_out=450.6667 A, V_DT=1.0100 pu, P=80.2136 MW, Q=33.8557 MVar
[2026-05-17 01:27:49] [iter 86] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=463.5667 A, PF=0.9652, V_out=1.0070 pu, I_out=463.5667 A, V_DT=1.0081 pu, P=85.8445 MW, Q=23.2588 MVar


[2026-05-17 01:27:53] [iter 87] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=811.8667 A, PF=0.9716, V_out=1.0190 pu, I_out=811.8667 A, V_DT=1.0200 pu, P=153.1439 MW, Q=37.2976 MVar
[2026-05-17 01:27:53] [iter 87] [Bus 2] P/Q/CMD -> V_in=1.0150 pu, I_in=316.1333 A, PF=0.9261, V_out=1.0150 pu, I_out=316.1333 A, V_DT=1.0118 pu, P=56.6171 MW, Q=23.0649 MVar
[2026-05-17 01:27:53] [iter 87] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=471.2667 A, PF=0.9141, V_out=1.0100 pu, I_out=471.2667 A, V_DT=1.0088 pu, P=82.8963 MW, Q=36.7723 MVar
[2026-05-17 01:27:53] [iter 87] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=471.7000 A, PF=0.8811, V_out=1.0100 pu, I_out=471.7000 A, V_DT=1.0100 pu, P=79.9771 MW, Q=42.9277 MVar
[2026-05-17 01:27:53] [iter 87] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=491.4667 A, PF=0.9833, V_out=1.0080 pu, I_out=491.4667 A, V_DT=1.0082 pu, P=92.8098 MW, Q=17.1775 MVar


